,country_zone,country_name_en,country_currency_code,day,new_customer_amount,generic_customer_amount,total_amount
9085,LATAM,Chile,CLP,2018-04-12,0.0,16676142.467045847,16676142.467045847
9086,LATAM,Chile,CLP,2018-04-13,0.0,16307125.427302979,16563221.471670477
9087,LATAM,Chile,CLP,2018-04-14,0.0,22073770.476869315,22685675.10552691
9088,LATAM,Chile,CLP,2018-04-15,0.0,19950456.98454674,22100302.59067382
9089,LATAM,Chile,CLP,2018-04-16,0.0,8957410.880043568,9212629.61002675
9090,LATAM,Chile,CLP,2018-04-17,0.0,17309310.89232131,17963747.545095373
9091,LATAM,Chile,CLP,2018-04-18,0.0,11447880.442202887,11315308.490794957
9092,LATAM,Chile,CLP,2018-04-19,0.0,8938557.482542207,10126897.53962275
9093,LATAM,Chile,CLP,2018-04-20,0.0,12601672.922240393,14141767.307744112
9094,LATAM,Chile,CLP,2018-04-21,0.0,29911679.46283614,32284726.25479955
9095,LATAM,Chile,CLP,2018-04-22,0.0,32290273.7174721,32730113.954785302
9096,LATAM,Chile,CLP,2018-04-23,0.0,8638157.06176669,9978587.099865858
9097,LATAM,Chile,CLP,2018-04-24,0.0,12821497.776961325,13100182.451284626
9098,LATAM,Chile,CLP,2018-04-25,0.0,11667993.304171193,12763860.880440123
9099,LATAM,Chile,CLP,2018-04-26,0.0,8559686.16405832,9733860.695448652
9100,LATAM,Chile,CLP,2018-04-27,0.0,15785699.383129006,17371028.629993808
9101,LATAM,Chile,CLP,2018-04-28,0.0,35868914.41607429,37148933.82631598
9102,LATAM,Chile,CLP,2018-04-29,0.0,28752680.6979422,30509963.56413317
9103,LATAM,Chile,CLP,2018-04-30,0.0,30821334.845593378,30794071.636468615
9104,LATAM,Chile,CLP,2018-05-02,0.0,10547188.731160158,10669033.520323483
9105,LATAM,Chile,CLP,2018-05-03,0.0,11312632.238834716,13618440.415737452
9106,LATAM,Chile,CLP,2018-05-04,0.0,27039458.509719163,27489959.44606604
9107,LATAM,Chile,CLP,2018-05-05,0.0,33969976.2929812,34382646.369664945
9108,LATAM,Chile,CLP,2018-05-06,0.0,32258801.171654902,33403718.597592473
9109,LATAM,Chile,CLP,2018-05-07,0.0,13079818.123454718,13637652.714577854
9110,LATAM,Chile,CLP,2018-05-08,0.0,12541275.587025104,13450204.30534281
9111,LATAM,Chile,CLP,2018-05-09,0.0,19775122.60322444,20381027.81937514
9112,LATAM,Chile,CLP,2018-05-10,0.0,23252708.205043186,24141485.277805973
9113,LATAM,Chile,CLP,2018-05-11,0.0,31828217.04418432,33026925.362170428
9114,LATAM,Chile,CLP,2018-05-12,0.0,42105042.29503,42722746.946561694
9115,LATAM,Chile,CLP,2018-05-13,0.0,22648974.12044964,24235340.193404995
9116,LATAM,Chile,CLP,2018-05-14,0.0,12897762.096066715,12849917.445956327
9117,LATAM,Chile,CLP,2018-05-15,0.0,12146594.886100592,12221224.210217027
9118,LATAM,Chile,CLP,2018-05-16,0.0,11524645.45083064,11025728.280759351
9119,LATAM,Chile,CLP,2018-05-17,0.0,12248208.273855874,12208994.979405334
9120,LATAM,Chile,CLP,2018-05-18,0.0,15889377.561303945,16589899.804539032
9121,LATAM,Chile,CLP,2018-05-19,0.0,22628335.07801454,24396234.334431894
9122,LATAM,Chile,CLP,2018-05-20,0.0,20407138.999510396,21785581.563382577
9123,LATAM,Chile,CLP,2018-05-21,0.0,19571235.626485273,20259346.97279878
9124,LATAM,Chile,CLP,2018-05-22,0.0,10790386.481725901,11225946.48825501
9125,LATAM,Chile,CLP,2018-05-23,0.0,10932298.7297103,12317117.330951333
9126,LATAM,Chile,CLP,2018-05-24,0.0,12460030.957980458,13314304.762507495
9127,LATAM,Chile,CLP,2018-05-25,0.0,15300278.67575787,15571005.488292113
9128,LATAM,Chile,CLP,2018-05-26,0.0,25899942.32739009,26790700.003838684
9129,LATAM,Chile,CLP,2018-05-27,0.0,20557403.45766872,21617314.43682283
9130,LATAM,Chile,CLP,2018-05-28,0.0,11206065.126424551,11284850.616664672
9131,LATAM,Chile,CLP,2018-05-29,0.0,13608063.293070428,13736957.613473393
9132,LATAM,Chile,CLP,2018-05-30,0.0,9017648.70355262,8880092.011324706
9133,LATAM,Chile,CLP,2018-05-31,0.0,13695998.552015675,14118709.004431048
9134,LATAM,Chile,CLP,2018-06-01,0.0,13667525.712451926,13783171.699475555
9135,LATAM,Chile,CLP,2018-06-02,0.0,27144310.871287256,28992214.110145167
9136,LATAM,Chile,CLP,2018-06-03,0.0,19610280.547468115,20681959.94583812
9137,LATAM,Chile,CLP,2018-06-04,0.0,7559857.927587749,7734434.628305412
9138,LATAM,Chile,CLP,2018-06-05,0.0,8246019.686380553,8938557.482542207
9139,LATAM,Chile,CLP,2018-06-06,0.0,7353378.885622189,8184594.386836163
9140,LATAM,Chile,CLP,2018-06-07,0.0,13597792.511540897,14509667.765543304
9141,LATAM,Chile,CLP,2018-06-08,0.0,17331921.67668076,19822182.98744582
9142,LATAM,Chile,CLP,2018-06-09,0.0,26471561.388460755,27504346.515792694
9143,LATAM,Chile,CLP,2018-06-10,0.0,22159357.36902826,21576696.55318124
9144,LATAM,Chile,CLP,2018-06-11,0.0,10639625.764925942,10838124.790698798
9145,LATAM,Chile,CLP,2018-06-12,0.0,12537823.93093731,11995484.12972305
9146,LATAM,Chile,CLP,2018-06-13,0.0,9015353.507335063,9930494.320434652
9147,LATAM,Chile,CLP,2018-06-14,0.0,12271169.097792903,13536189.976767352
9148,LATAM,Chile,CLP,2018-06-15,0.0,16205011.350025333,17579869.331387855
9149,LATAM,Chile,CLP,2018-06-16,0.0,27151386.987811267,29011001.044435594
9150,LATAM,Chile,CLP,2018-06-17,0.0,15596815.368537808,16572047.786082396
9151,LATAM,Chile,CLP,2018-06-18,0.0,8972617.662705066,10557977.925734967
9152,LATAM,Chile,CLP,2018-06-19,0.0,13546044.255508369,13777043.791427521
9153,LATAM,Chile,CLP,2018-06-20,0.0,12109379.918858774,12754507.291221468
9154,LATAM,Chile,CLP,2018-06-21,0.0,11041147.745695835,12691194.436486578
9155,LATAM,Chile,CLP,2018-06-22,0.0,18267790.14983002,19437538.231372207
9156,LATAM,Chile,CLP,2018-06-23,0.0,16545670.753103405,17824861.588648796
9157,LATAM,Chile,CLP,2018-06-24,0.0,16049651.3790288,17275866.604579765
9158,LATAM,Chile,CLP,2018-06-25,0.0,8928304.424535591,9787230.653827947
9159,LATAM,Chile,CLP,2018-06-26,0.0,10122041.294343904,10480942.633382753
9160,LATAM,Chile,CLP,2018-06-27,0.0,10721907.220061144,11421162.231407773
9161,LATAM,Chile,CLP,2018-06-28,0.0,12809361.594644936,12901209.32127378
9162,LATAM,Chile,CLP,2018-06-29,0.0,22626256.994952697,23805721.997933306
9163,LATAM,Chile,CLP,2018-06-30,0.0,33420338.831206482,33747780.91707032
9164,LATAM,Chile,CLP,2018-07-01,0.0,16798160.0605576,18749963.021626893
9165,LATAM,Chile,CLP,2018-07-02,0.0,19771653.22361373,20310009.663052734
9166,LATAM,Chile,CLP,2018-07-03,0.0,9215616.023638012,9571406.88440519
9167,LATAM,Chile,CLP,2018-07-04,0.0,11151897.609514058,10876832.964746246
